gene,gene_effect,z_score,mean,stddev
ECM1,-0.0908502037534,-0.38762499524964944,-0.02747160633223949,0.16350492924312476
DTD1,-0.11332318349300001,-0.38734555939392934,-0.055081193682890967,0.15036183686019
KLRC1,-0.21660398417100002,-0.3871816200298629,-0.1179538086186575,0.2547904405811767
PREPL,-0.155028849317,-0.387032773815419,-0.08341198123857332,0.1850408361349308
MEF2D,-0.049469988648100004,-0.3866418089081021,0.027404987950494668,0.19882737672807257
PAM,0.136908736721,-0.3861151676365226,0.18288926723306542,0.1190850149542691
UQCRC2,-0.550372297045,-0.38473972188533023,-0.45352957980073344,0.25170969290540285
MAPK12,-0.233394421862,-0.3845582609920899,-0.17204672150930334,0.15952771419974393
MCCC2,0.124272981882,-0.38447750110734363,0.17336172340073522,0.12767649960622782
RCOR3,-0.0175281317094,-0.38446057695306757,0.027790687061160047,0.11787637403481363
RAB42,-0.0171643671823,-0.38436360538716724,0.03831639102264093,0.14434446297030512
ATP5MC1,0.0085711609812,-0.3832169635101572,0.07343402182423953,0.16925884556078719
RASSF5,0.025315870986900003,-0.38303857630545496,0.08579474054324457,0.157892372459414
ADAMTS4,0.0176968080727,-0.38226477616611565,0.09306424742551601,0.1971603036740811
GALNT12,0.029965090982499998,-0.3818608613590054,0.09623753988150731,0.17355129997651542
USP39,-1.5322288982499999,-0.38147722937420614,-1.4067565494265115,0.3289117650070997
PEX2,0.0299188037422,-0.38097652329229525,0.1004883499738918,0.18523331994803519
PFKFB2,-0.0393682163602,-0.38082384538698316,0.012851554794114185,0.13712316543952185
ANXA13,-0.08153602956460002,-0.3805486079099209,-0.02070573705776819,0.15984894240167835
AAK1,0.0339757370767,-0.38019214519085776,0.07877096037300958,0.11782259013747438
PPP2R2D,-0.226528755323,-0.3801271254155257,-0.150852952100389,0.19908025016601497
BCKDHB,-0.0014193327282799998,-0.3800907729664638,0.05726716082964372,0.15440125815183034
RCC1L,-0.0677329277081,-0.3796862106941492,0.0034475245965759193,0.18747178670129347
TLR4,-0.178875343755,-0.37944141630628575,-0.12210370639015813,0.14961897917599934
ERO1A,-0.210470031047,-0.3792999634332587,-0.1475788507320039,0.1658085588665298
USP48,-0.0795785601203,-0.3791647915172112,-0.014327736439792533,0.17209093549907198
PTENP1,0.09068594297160001,-0.37893335822911894,0.16254064143698307,0.1896235760324292
SFTPA1,-0.06576076097490001,-0.37879108557408675,-0.009673438292622204,0.14806927833920167
AJUBA,-0.17447724524799998,-0.3784639320564014,-0.10106610006845779,0.1939713112968502
GNAQ,-0.104350901632,-0.3783311242051797,-0.04666366137389835,0.15247817736194558
ADD1,-0.0425294989375,-0.37823435481329426,0.021429793240640753,0.16909963720697085
ETV3,-0.170166777096,-0.37702536608680964,-0.10529576051457136,0.1720600851203528
ATP7B,-0.265347598192,-0.3764575310292635,-0.19398067888564535,0.18957495447423262
GALT,-0.02638106253,-0.3761416228801854,0.02366493833930823,0.13305095162321262
HASPIN,-0.054321733770000005,-0.3760498241573275,-0.0020258376216637053,0.1390664023458161
PMP2,-0.12916277125,-0.37578786177710166,-0.07930517313746831,0.13267484978560776
DDX24,-0.5044752228320001,-0.3756243717651236,-0.4236292315500082,0.2152309524062101
RORB,-0.0272304391439,-0.37474733290630774,0.03206662448089198,0.15823211646343352
GPR3,-0.08218896556810001,-0.3747080698966385,-0.03118287455385843,0.13612221116110837
KNDC1,-0.029123084180099998,-0.3746321330135287,0.048742163874256665,0.20784455254281348
GALC,0.00861601757417,-0.3744490406472323,0.06948798386387751,0.1625640866497903
ALG10B,-0.430250105067,-0.374216928186512,-0.35576029886082333,0.1990551484860955
RPL7,-1.65775331343,-0.37410812666627835,-1.5090127223129193,0.3975871693633754
WNK1,-0.396602297729,-0.3740505240559324,-0.2774300080419335,0.3185994458578715
CILK1,-0.149117102926,-0.37390099446892566,-0.08473644918912733,0.17218636668328852
ZBTB49,-0.180285364257,-0.37379520253580095,-0.11775247422983463,0.1672918475222436
ZFYVE9,-0.025839400808799998,-0.37356510852947217,0.05882367154591628,0.22663538542983824
CARD10,-0.114180324644,-0.372699553148271,-0.038811573771001126,0.2022238831153493
CPA5,0.0451685931465,-0.37226131696052067,0.11069284534150008,0.17601681724547572
OR2C3,0.0397085354244,-0.3722147692251603,0.10590974965573532,0.17785756962074994
ZNF563,-0.014775383574700002,-0.37201533266230397,0.04767969565630413,0.16788307832381086
NDUFB8,-0.22874350439599997,-0.37195613579752135,-0.09223823561772267,0.3669929210485871
RPP25,-0.0973049036441,-0.3713859445593299,-0.02056540292025046,0.20663006192898667
GALNT1,-0.07264669860589999,-0.37131810076710114,0.0030537260088220196,0.2038694705653549
PGLS,0.009269265732249999,-0.37066057866074575,0.0665240946315199,0.15446700349451914
SLC1A1,0.0291636646641,-0.37041131876061273,0.0738467476680546,0.120630987069896
BPNT2,-0.10308353358,-0.37005442234178615,-0.03962031143746441,0.1714969969577077
HOXC5,-0.0190398979526,-0.3699844008564602,0.03204846754240413,0.13808248503650958
ITPR2,0.06263653124969999,-0.36927859697984716,0.12486286599864191,0.16850782920499946
ZHX2,-0.0267119890875,-0.3690720337937442,0.028561147413235163,0.14976246217459147
DUS4L,-0.0170598370258,-0.3690466322083081,0.03384237250605492,0.13792893658794647
CDC20,-0.24081052609700002,-0.3688847763859475,-0.15895787579442047,0.22189218840774497
CHAF1B,-0.760426375898,-0.36875201356451415,-0.6555761040584474,0.28433816761032765
RAB34,-0.148733843678,-0.3684872125991655,-0.07037611330996811,0.2126470816051578
PCDHB12,0.0273528251956,-0.36764009071275516,0.08179908147776432,0.1480966240015002
SRF,-0.17535730897399998,-0.3675928161139593,-0.10861214314000663,0.1815736404742506
GNAI2,-0.0774719098258,-0.367197652054034,-0.012772118559291867,0.17619881528269526
TMPO,0.0031415695234200004,-0.36693444757399973,0.07753290256812324,0.2027373922959379
UGT2B7,0.08950956771610001,-0.36684068445317036,0.15748093121021117,0.1852885090851698
IQGAP1,-0.13945880233799998,-0.36674512477545024,-0.06673278359542191,0.19830125563933965
TNFSF15,-0.160358182901,-0.3664438393077789,-0.10438863907827073,0.15273703039586387
RNF141,-0.233616968699,-0.3661642299036034,-0.11372636285262375,0.32742304150773743
PSAT1,-0.371112823333,-0.36595122011603837,-0.2968884700554764,0.20282581174066863
AKR7L,0.0504833419252,-0.3658361443639622,0.11749005297069126,0.18316044512766289
GNL2,-0.5862223457060001,-0.3647672820439433,-0.5009778298512668,0.23369561923720966
NAIP,0.11212038990499999,-0.3646378738256746,0.1673761424397624,0.1515359662314699
FXYD6-FXYD2,-0.0318821333928,-0.36419407009457544,0.011571065432979486,0.1193133068160483
CENPA,-0.320565012687,-0.36383287057170166,-0.25175253443419005,0.1891321093244896
MS4A2,0.00739629392936,-0.36380033539410916,0.07469221456694781,0.18498036997323092
NEK2,-0.21655094990899998,-0.36347028841008916,-0.1512582464336629,0.17963697599862663
ZNF749,0.012681593393999999,-0.3634671283965955,0.062388526728257294,0.13675771328630248
ARHGDIB,-0.0307344109235,-0.36341641771636546,0.02054929452304426,0.141115543895349
PPP2CB,-0.15959681599199999,-0.3631802369577742,-0.10813992718111846,0.1416841655314638
KLF12,-0.275641341767,-0.3622017567857307,-0.21772346376827525,0.15990501678595526
SDR16C5,0.0340091554874,-0.360746615614768,0.08969838528336124,0.1543721476113038
PDXK,-0.128389088639,-0.3599537854482465,-0.06895507300372036,0.16511568439617078
APOBEC3A_B,0.259195768334,-0.3594590825939679,0.3026841076986206,0.12098272507345006
OR5W2,-0.07462633600839999,-0.35939051052418935,-0.0036963959386378644,0.19736174994244338
SFRP4,-0.124824060131,-0.3593556731202939,-0.06883212350150093,0.15581202918913106
UBE2MP1,-0.181770192223,-0.35903722475184413,-0.11768658204837759,0.1784873705474832
DPP4,-0.0115936369523,-0.3588589744224677,0.0391923439874493,0.14152072139614758
INPP4B,0.0171830092681,-0.3582729890368914,0.06837500136031405,0.14288543557198727
PIGR,-0.130883932747,-0.3581254245267707,-0.07543663864707817,0.15482646665812752
GTF2A2,0.0700866019353,-0.3580516048278102,0.13540345570410597,0.18242301636999325
TMPRSS9,-0.136982937542,-0.35772510017998826,-0.07334811846093252,0.17788748692515516
PCDHB11,-0.0761650331449,-0.35765870911919784,-0.011170150582383605,0.1817231928241831
ACTN2,-0.00243007986325,-0.3573667762240581,0.05308745039008241,0.15535168333198554
CDH12,-0.0646263528338,-0.35690123584766437,-0.0083105489594125,0.1577910027143327
AZIN2,-0.174803605922,-0.3567511049826005,-0.10697889515657016,0.19011773143278082
ELF2,-0.0820247127088,-0.35612926768736564,-0.02195387789348654,0.16867705146898432
FOXD4L5,-0.200107775537,-0.35610123745651084,-0.13429626377727433,0.18481124140368355
RGS19,-0.328211222408,-0.3557695462191769,-0.26308875955878686,0.18304676030110098
BSND,0.0235511379018,-0.35471850666725097,0.0769668116661509,0.15058609224034164
COX7B,0.0172836759749,-0.35454891487798146,0.06842404072073835,0.1442406466352841
HINFP,-0.13863440232000002,-0.35450506926120456,-0.09168047369279497,0.13244924459065688
CDK6,-0.22539104454199999,-0.35435791531361915,-0.12708732645305662,0.2774136370057972
BCL9,-0.200773298634,-0.353992605125152,-0.1412622156223521,0.16811391579947865
OMG,0.019514045391099997,-0.3535839523600996,0.08152997042477562,0.17539236331211353
MOV10,0.0276054610946,-0.35294536073430655,0.08114215426886026,0.15168549903270184
FOXA3,-0.46721557758599996,-0.352895904566041,-0.3810588761556089,0.2441419702400306
ARHGAP6,-0.0224404739263,-0.35273432574107505,0.030362820019567464,0.14969706686450407
CD1C,-0.0307917429873,-0.3522548945335744,0.03017214997407005,0.17306755394298548
HBG2,-0.04174420878980001,-0.35207399351687824,0.002203213278543774,0.12482439168355378
PGC,-0.08971019376089999,-0.3509104160068585,-0.04501431948161467,0.12737118147673263
LDB1,-0.12104311790200001,-0.35087424923938215,-0.06400883798128633,0.16254906150665488
EPB41L4A,-0.272064530793,-0.35062527036662156,-0.20542866128251824,0.1900486791519785
NLRP12,-0.22855742535300003,-0.3502049109798479,-0.16055400940238293,0.1941817884859138
PGM1,-0.0371951610532,-0.349923963861437,0.02273846909168286,0.1712761523489583
RNASEH2A,-0.160686533774,-0.3497168581387291,-0.08820464238193641,0.20725878580125742
CHST5,-0.259448762956,-0.3495823408412801,-0.19049043482111078,0.19725918640209056
PNN,-0.905890463028,-0.3493963476557118,-0.8067338038132245,0.2837942064365325
HSPA14,-0.15005314225400002,-0.3492766939862204,-0.09104717966066307,0.1689375890498575
NMUR1,-0.240688761662,-0.34924304041367554,-0.19701465226529097,0.12505362839865733
EFHC1,-0.0737616528289,-0.3489424246127837,-0.01966333259872012,0.15503509007313168
BRD2,-0.171672922272,-0.3487689076821919,-0.10808664497283771,0.18231635876528282
PLPP3,-0.256162477988,-0.34857795815900045,-0.19759988315067228,0.16800429707782893
E2F4,-0.137071608614,-0.3484848542128565,-0.08301610912971186,0.15511577857920544
OR5P2,-0.11599725657299999,-0.3484733016668859,-0.05701798315290855,0.16925047955745878
TAT,-0.225242118742,-0.3484120910745983,-0.16263277552070743,0.1796991115554808
PTPRN2,-0.03635613845769999,-0.34827170436993515,0.010014243923116386,0.133144271552884
PRDM13,-0.0788903104666,-0.34823389386959075,-0.014039017630519825,0.18622912352226742
ATP8B1,-0.0063099654951199995,-0.3481928139634084,0.042039415437648095,0.13885806654771782
VCP,-1.46205565785,-0.3481517703384545,-1.304402362973297,0.4528292207833405
UQCR11,-0.284354239767,-0.3473196267871808,-0.2140439503750025,0.20243684482328422
PSMB8,-0.119666816043,-0.3471078753047764,-0.05531105689727119,0.18540564396362813
ZNF735,-0.334496718248,-0.34680139615300304,-0.29078486684992366,0.12604289337633282
MED27,-0.16881649637200002,-0.34636229434777605,-0.10869514954054363,0.17357936418763195
DBX2,0.0037042661532800006,-0.3458460276680806,0.05672005713532939,0.15329304586644069
UBE2M,-0.138247034145,-0.34516578033355894,-0.07479682197902089,0.18382532620893802
SLAMF6,-0.058733199715,-0.34451054741746645,-0.006076602175314055,0.15284466015456538
ASCC2,-0.14415024763,-0.3443879926863688,-0.08937055808598532,0.1590638776825825
SLC22A11,-0.0541860118989,-0.3439859483038851,0.009732498089007922,0.18581721231077972
PPT2,0.0396848471945,-0.3437913530594365,0.09436752157309126,0.15905773630419795
NARF,-0.0022757002254699997,-0.34182236081270906,0.04941762003030122,0.15122860930708676
SLC5A12,0.010666368266700001,-0.341794218061232,0.056083877633757384,0.13287968890954407
PARG,-0.34552551354500005,-0.34153551075619903,-0.27871467013392426,0.1956190243970499
HLA-H,0.0826900313895,-0.3406059324447654,0.14227814061363514,0.17494736159299953
SLC5A11,0.00576264841359,-0.3401978524649182,0.06522628306041278,0.17479132868116734
DSPP,-0.23508348261700002,-0.3393773581638854,-0.16555964115201205,0.20485704126264925
ZNF114,0.00933330945762,-0.33842725042875954,0.06001831199341235,0.149766316014974
CD28,-0.0318470965741,-0.338320551431552,0.02801185749910763,0.17692970119587348
TMEM14B,-0.0158267598766,-0.3383160636653179,0.027605663790842876,0.1283782484251436
AHR,-0.218994276252,-0.3383063664023535,-0.15999697044829345,0.1743901731176411
EFNB3,-0.24404804273699998,-0.33799997495294154,-0.1780461074773759,0.19527201227992186
LAT,0.0239543229277,-0.33777696346498975,0.08213126517514284,0.17223478371837758
UBE4B,-0.35124817464100005,-0.33773229567716373,-0.2833391522090708,0.2010735227312791
ANKFN1,-0.316274503798,-0.3372865652790186,-0.2366414372943492,0.23609913557563353
CDCA4,-0.025997390288900003,-0.3371922995976588,0.028170366136871357,0.16064351555597464
ZNF454,-0.178420547802,-0.33650670738790395,-0.10944402042049788,0.2049781649730693
PHF5A,-1.17739642119,-0.335586395757852,-1.0549811084478544,0.3647803197316631
NPY4R2,-0.110570907408,-0.3355771265636628,-0.05074646031727408,0.1782733158941229
STAMBP,-0.08919425721280001,-0.335374477858084,-0.021483293430868477,0.2018965909820481
NDST4,-0.0944106993692,-0.3352921497088655,-0.046361337249684526,0.14330595619741407
ZYX,-0.09877040273189999,-0.3352078760042048,-0.029930474465561827,0.20536488905611108
NEIL2,0.0149217160759,-0.33460653151079517,0.062006361225681525,0.14071645564474725
OR10H3,0.0377142732131,-0.3342030164526211,0.12372873466624654,0.2573718883992794
PTGDS,-0.177075694439,-0.3338124910790243,-0.11741618977764086,0.17872160645790755
OR2T12,-0.0650851253403,-0.3334927758230144,-0.022006423636739592,0.12917431748633262
RLF,0.00726754265581,-0.3326949616865312,0.05791074530752813,0.15222112891338194
TMEM243,0.07664533028989999,-0.3320194395912584,0.14094186186792,0.19365291278478755
CNGB3,-0.0971753183768,-0.33178514054295766,-0.045470989509478754,0.15583678275256233
G6PC2,-0.0133783483424,-0.3316114359146243,0.028559293583042003,0.12646621130472457
PON1,0.045928742519,-0.3314756229323621,0.08938613528258683,0.1311028315721858
BRCA1,-0.217683348245,-0.3312040100663395,-0.15802101246155467,0.18013772167642256
ALDH1A1,-0.0296853790694,-0.33117239840578894,0.008056034751062736,0.11396304161259779
NECTIN4,-0.0899929847229,-0.33033653142515984,-0.04720692466310703,0.12952264127495225
KCNA1,-0.024263848342599998,-0.3298680026696519,0.027858568049471844,0.158009919028946
RDH8,-0.147199049334,-0.3296413378235278,-0.0851400635211975,0.18826214643633538
HAVCR1,-0.103348997927,-0.3294922737295253,-0.051314539556718185,0.15792315182782113
ADRB3,-0.052219493619999995,-0.3294345923482946,-0.005084283195213443,0.14307911652141517
ELANE,-0.0265036647965,-0.32941856521313984,0.02090397259721823,0.14391307108949558
ZNF788P,-0.05497304757759999,-0.3293949284855185,-0.007149556107645342,0.14518587669165395
CAMK1G,-0.081331221242,-0.32922464789672484,-0.03767739699233728,0.13259585674568503
CAPN6,-0.055250475286900004,-0.32902733352607616,-0.01471545839655648,0.12319650302588322
CNNM2,0.0523229233471,-0.328917900242242,0.1058604188725798,0.1627685677369654
GNMT,-0.251747040064,-0.328763933806074,-0.19246076318177768,0.18033084163420784
ACADSB,-0.07901794649260001,-0.3284309787630763,-0.025945411983978105,0.16159417941785384
PLPPR2,-0.260127501958,-0.32830583774527433,-0.2060125895416199,0.16483079554121946
SSX9P,0.167151696288,-0.32810752851322433,0.21560907742580504,0.14768750158639524
NPFFR2,-0.0566345218482,-0.3279504390649187,-0.002395465075723329,0.16538796815496837
DMRT1,-0.0693270453461,-0.3273361252143101,-0.02956197915909363,0.12148083613127576
PLA2G1B,-0.20708165968400002,-0.3268497876099048,-0.14085657150193318,0.20261628029909107
MORF4L2,-0.49201679931599995,-0.3259649982389437,-0.39886375417578235,0.28577622027974053
DDX52,-0.25771718487100004,-0.3255278839984278,-0.1946084513344244,0.19386583035965188
GBP1,-0.027037210871,-0.32437884832160857,0.027692804120160997,0.1687225146594589
MID2,0.138317357225,-0.3239688248514445,0.1759880053080398,0.11627862063676536
PLCD1,-0.114648080201,-0.32334175122805436,-0.06361218006597687,0.157838880816314
SUCNR1,-0.0540669049075,-0.3232491734949438,-0.00058870555195242,0.16543955480951622
POLA1,-1.42579035957,-0.3228827044049623,-1.2898305434359156,0.42108113652183266
MDC1,-0.176735393228,-0.32269649938923195,-0.12119895699668116,0.17210114251760622
S1PR1,-0.177288988963,-0.3226185957655265,-0.12330721007100973,0.16732382943983573
RNF144A,-0.0679292703754,-0.32249389336557704,-0.012151869624205815,0.17295645560632456
RRAGC,-0.138823290087,-0.3224890912124514,-0.07571671440991849,0.19568592363798057
MX1,0.0460654786398,-0.32224298811773505,0.091947086003488,0.14238201933171202
SDHB,-0.214128929283,-0.3219636133115617,-0.1333922718511024,0.25076329775740647
EIF2B3,-1.16313652197,-0.3219486004281628,-1.051763730627864,0.34593345395513514
H2AZ1,-0.124874808937,-0.32179532943462313,-0.07416751640689086,0.15757622280969424
IBTK,-0.0583176745492,-0.32050652623987663,0.0021182988163297826,0.1885639399439177
MAPKBP1,-0.08508068498289999,-0.3203764385445673,-0.0361359072907404,0.1527727129826088
ERP29,-0.0347051635926,-0.32002177949861005,0.01677265700241947,0.16085724126549036
GATA2,-0.019434421617400003,-0.3199961392014031,0.0235083289901988,0.13419771474358624
IFNGR1,0.101506457944,-0.31980845079368264,0.15133907969609958,0.15582021559601625
PEX1,-0.0826337579743,-0.31958427696113734,-0.01032609721031458,0.22625537605148927
TET1,-0.223326188538,-0.3189392867854739,-0.17291514982209824,0.15805841677262356
PTCH2,-0.184450364261,-0.3188363917041153,-0.12096984480081378,0.19910060806075436
SLC10A4,-0.009883277298629999,-0.3187736746536725,0.04519768311937431,0.1727901793579608
CDH22,0.050059941559199995,-0.3183815660265547,0.09051810768320212,0.12707446171876577
PXYLP1,0.00254769152712,-0.31807400884143755,0.04549294130347851,0.13501653257612464
TRIM10,-0.0352608314495,-0.3176862296226902,0.020594227065387417,0.17581831790828764
MRGPRX4,-0.16615020875999997,-0.3164651478232575,-0.12318010120673198,0.1357814844662337
NAA16,0.0658370699306,-0.3163396924150588,0.11368568257171295,0.15125706254507063
CDO1,-0.056228117137,-0.3162090755361137,-0.005288464589092395,0.16109484669768714
HLA-DRB1,0.275872798099,-0.316161505392442,0.3446868512150825,0.21765474905196208
PHF23,-0.149631627425,-0.31602363285001117,-0.10413825123697489,0.14395561426134496
CHAT,-0.0874217003444,-0.3160176525201546,-0.04528799407126678,0.13332706555196647
ABCC3,-0.07947467497999999,-0.3158857754856035,-0.018719687313972066,0.1923321414920655
SLC25A12,0.0184514764241,-0.3158779460419239,0.06413174977191378,0.1446136836085132
FUS,-0.19671318179699998,-0.3152919887020373,-0.13356261472029576,0.20029233009273784
CIC,-0.0265370231767,-0.3150881013051705,0.026420920883795006,0.1680734494293199
CTAGE1,-0.115106853201,-0.31499340231910294,-0.07183420956218078,0.13737634921947356
SUPT5H,-1.31803436979,-0.31413900025792274,-1.2220150659010267,0.3056586536855885
DNAI2,-0.12285349956800001,-0.31397616272337187,-0.06588396979812171,0.181445397879046
DNAJB1,-0.0306467252977,-0.3134245549389844,0.02523883985331841,0.1783062758496949
C2orf81,-0.12899328313300001,-0.31341298325509825,-0.07627998116072458,0.1681911879488737
EFNA5,0.0313868623107,-0.31285849921376135,0.0744240655668811,0.13756124051076463
L3MBTL4,-0.134505482968,-0.3123360923925078,-0.08765908185779805,0.1499871524656549
INPP4A,-0.0403519785275,-0.31227899424771627,0.007768667048835265,0.15409504469635704
ZNF394,-0.158339377926,-0.31207925990444374,-0.08345465730834983,0.23995417266940228
EMD,-0.0861281070715,-0.3120766173096515,-0.04415475981979944,0.13449693095735327
GYPE,0.0411279178864,-0.3115102146315824,0.07752188003477972,0.11683071834874569
TARS1,-0.285301507295,-0.31124063517795275,-0.2322732180677045,0.17037713985185896
PRPSAP1,-0.177762645163,-0.3109145502671657,-0.11602807377057361,0.19855800038749716
CDH16,-0.20977491546799998,-0.3102641880734405,-0.15094964647031198,0.18959735367126507
CACNA1F,-0.119260814814,-0.30961555973994104,-0.07401767058443356,0.14612684280973484
PHB2,-0.936732670208,-0.3095001339778054,-0.8628871911417154,0.23859595185693883
MAGEF1,-0.054672044951,-0.3085496761380225,0.0012869697104341841,0.18136144351810055
SOCS5,-0.0252832018249,-0.3079635935793718,0.016807439938219277,0.13667408304310233
ZNF606,-0.0668996807514,-0.30791662903514583,-0.016994161629698377,0.162074777442453
ZNF285,-0.024852545182,-0.3074481382393686,0.02666252071176937,0.16755692907680417
LRRC74A,0.0132985192117,-0.30717386476312325,0.06165287279197623,0.1574168870700137
DDX54,-0.715697655961,-0.3068974409931954,-0.6473514791763892,0.22270038017725322
ZKSCAN3,-0.112581081424,-0.3066371321950615,-0.04777618231622731,0.21134067698803113
RTEL1-TNFRSF6B,-0.101421911802,-0.3065681080532759,-0.07490184191888061,0.08650629072777098
VDAC1,-0.446709224472,-0.3063778010748443,-0.37622180806672534,0.23006698317563637
NCF2,-0.14331878997300002,-0.3058429080712657,-0.09280425601477726,0.1651649674559469
PPIAL4A,-0.11015947607000001,-0.30571268024082937,-0.07051358115726494,0.12968351486599597
PCBP2,-0.524753414155,-0.30554264606543363,-0.45384602063105384,0.2320703654204819
CCDC141,0.0701342736878,-0.30518551502733443,0.11266627861727549,0.13936442863504203
ITGA6,-0.024681150699400002,-0.30515811978762897,0.01907346598320307,0.14338342598602177
RWDD1,-0.0809479841136,-0.3044629207514591,-0.0299741048395902,0.1674222895457969
OR1S2,0.104670802702,-0.3041374651413082,0.15235132872485532,0.15677294476266523
GNG10,-0.10405292209599999,-0.30356263735550204,-0.06091106819235954,0.14211845792180627
POLR1F,-0.29327090720800003,-0.3035552093123113,-0.23704007625858722,0.18524086961578048
MXD3,-0.09502749706569999,-0.3035519352825903,-0.050656462416181325,0.14617279447818923
ATN1,-0.0937845867024,-0.30297636419600116,-0.054785438225370145,0.12872010191461855
TRAPPC8,-0.796626114249,-0.3024197812871355,-0.700577450837107,0.3176004658263364
GPRIN1,-0.100661706046,-0.30236261670353526,-0.05123986171622918,0.16345223119374128
PCDH10,0.048625127569599996,-0.301932697966335,0.09603874770466049,0.15703373783102828
ABHD17B,0.0847175676816,-0.30113403389139504,0.14038962687217182,0.18487468344627606
CKLF,0.1091453309,-0.3011300553970946,0.14983927753627319,0.13513744611978645
IL12B,-0.0276451521666,-0.3010893883037798,0.013446039247454444,0.1364750569442058
PGD,-0.33554288702,-0.30095119178360924,-0.26753323110329263,0.22598234455774435
RGL1,-0.104094996009,-0.3009045621384462,-0.03058917169810731,0.24428285097609345
CDK5,-0.0275737428595,-0.30067598327111233,0.023085371794384215,0.16848407412775002
PIP5K1C,-0.128361851844,-0.30056891124203877,-0.08656127861664425,0.13907151293400086
CA2,-0.026334599547200004,-0.30017799092285696,0.026631366360421894,0.1764485322351087
ATP5ME,-0.395566702002,-0.30002304539314506,-0.3315678058748389,0.2133132674634978
CDC42EP2,-0.020678624988400004,-0.2996935094959677,0.02760443411750825,0.1611081240535104
CCR10,-0.004932965879220001,-0.2980409494509945,0.04637564029536224,0.17215287452645386
ALX3,-0.048926374021500005,-0.2979536814854566,-0.006792940942409831,0.1414093387570603
AKR1B10,-0.0488958363887,-0.2977853795993531,-0.008502782381582832,0.13564485288519826
ARID3A,-0.05677783894309999,-0.29753548341380504,-0.019230724781446034,0.12619373572137732
RAB9A,0.029808074372299997,-0.29680668720895115,0.07333006604048507,0.14663413441741527
MACF1,-0.07276412599030001,-0.2966032401351251,-0.033331582345701216,0.1329471101753113
AQP6,-0.0452292200289,-0.2965139997544965,0.0007560920514825179,0.15508647860963326
NNMT,-0.18794468075399998,-0.2964650769855117,-0.14538754999694364,0.14354854605399645
TF,-0.126724597394,-0.29638679325095496,-0.06515239951907786,0.20774271754675674
CDCA8,-0.09786894939089999,-0.296161284396494,-0.04460043335709476,0.1798631990077763
PRKAG1,-0.405884719545,-0.29531295254698176,-0.3361001125746094,0.2363073016896827
BDKRB1,-0.187581988679,-0.2951830278718655,-0.1404534149369471,0.15965881941732335
ZNF610,0.0266017006193,-0.29515155947404487,0.08745362098547936,0.20617177315483767
PSMD2,-1.04344397355,-0.29508104648683503,-0.942093589395649,0.3434662624421483
SNU13,-1.1678313296,-0.2949634664207946,-1.0990938703442548,0.23303719640209433
APOBEC3A,-0.12701786129,-0.29480978841792693,-0.08633302199772466,0.13800369217931083
MSX1,-0.07221659614249999,-0.29459734133418575,-0.024255783868744527,0.162801239334165
IK,-1.16039358688,-0.2945663871818333,-1.0655400864151459,0.3220106047140464
HMGCR,0.010911459084999998,-0.2945038787671726,0.05158222925232022,0.1380992682934187
DIDO1,-0.0554065760537,-0.2926347328482593,-0.010615732163828743,0.1530605866703348
DPH1,-0.121808993532,-0.2922989653684272,-0.07530020260944269,0.1591137719695158
MZF1,-0.47459976570900003,-0.29208689277515465,-0.41583021835571,0.20120569873886882
AURKA,-0.393248118038,-0.29151827628345245,-0.3310524930153842,0.21335068873054483
RGS18,-0.193872946897,-0.29151057923154994,-0.14906708192265164,0.15370236336691775
DUSP6,-0.306933052283,-0.29135381867702503,-0.24291627732622056,0.2197217638933508
PTPRG,-0.11738193764699999,-0.2911399553743502,-0.06505053327270437,0.17974655628083563
SYNE2,-0.11718858822,-0.2908884412505864,-0.056700143495538105,0.20794378925614995
TENT4B,-0.08442236450369998,-0.2906256888757212,-0.036304763880461374,0.1655655451841867
PCSK1,-0.038535734304199994,-0.2901309152266525,-0.0042479996548242145,0.11818021744628604
PTPRC,-0.19561946585,-0.2901057067847122,-0.14728836888714628,0.16659822896459012
TFE3,-0.06269147940240001,-0.2898661013017515,-0.020469494049212243,0.14566030716794492
HPS1,-0.192654140015,-0.2896260453214437,-0.15079156152251622,0.1445401032425184
MX2,-0.009372192056299999,-0.2891958073646681,0.03389926978612733,0.1496268643613605
APEX2,-0.0817646855044,-0.2889942689773615,-0.03927976543295664,0.14700955912302688
YAP1,-0.206688673521,-0.28885690162059974,-0.11975698281178065,0.30095071373229687
ZNF384,-0.082380210227,-0.2887712814187765,-0.03821865579462585,0.1529291770822979
FOS,-0.234952531769,-0.2887234982529809,-0.18479988694861957,0.17370475601690183
PKLR,-0.08482782114,-0.28797219630581716,-0.04462730825183605,0.1395985911274306
RAP1GDS1,-0.209278823584,-0.287137569374683,-0.16029348276131067,0.17059885590509
DUSP1,-0.0323480109519,-0.28713726534056117,0.014264260921602207,0.16233445637304303
GRN,0.0842436249646,-0.2869965749663325,0.12347059030311927,0.13668095287590443
PRKD3,-0.15413049422,-0.28677440919240277,-0.10314700720884554,0.17778255442921548
TIGD6,-0.210777044795,-0.28655738350842785,-0.16039843818424585,0.17580634633786182
NUAK2,-0.025205091354099995,-0.2863471915311134,0.015133516382626428,0.14087306923121468
FOXN1,-0.14863893821799998,-0.2863073393934679,-0.09736614110445543,0.17908306934137339
SMOC2,0.0674007329896,-0.28614299676220195,0.11220864379043886,0.1565927221978328
